day,vehicle,CA,CB,CC,CD,CE
24,576,CA6,CB2,CC2,CD3,CE3
24,577,CA8,CB2,CC7,CD3,CE6
24,578,CA2,CB2,CC2,CD3,CE8
24,579,CA6,CB2,CC4,CD3,CE2
24,580,CA7,CB2,CC6,CD3,CE2
24,581,CA5,CB2,CC7,CD6,CE2
24,582,CA2,CB3,CC7,CD3,CE8
24,583,CA4,CB3,CC2,CD5,CE2
24,584,CA4,CB2,CC4,CD3,CE8
24,585,CA1,CB3,CC2,CD3,CE7
24,586,CA3,CB3,CC7,CD5,CE3
24,587,CA1,CB2,CC6,CD3,CE8
24,588,CA4,CB3,CC4,CD3,CE8
24,589,CA2,CB2,CC4,CD5,CE6
24,590,CA6,CB2,CC5,CD2,CE9
24,591,CA8,CB3,CC2,CD2,CE6
24,592,CA2,CB2,CC2,CD3,CE3
24,593,CA4,CB1,CC4,CD3,CE8
24,594,CA1,CB3,CC7,CD2,CE8
24,595,CA4,CB2,CC7,CD3,CE6
24,596,CA4,CB2,CC6,CD6,CE8
24,597,CA4,CB3,CC2,CD2,CE7
24,598,CA8,CB3,CC7,CD3,CE9
24,599,CA1,CB2,CC7,CD5,CE3
24,600,CA4,CB2,CC2,CD3,CE9
24,601,CA6,CB2,CC6,CD5,CE7
24,602,CA2,CB2,CC2,CD3,CE8
24,603,CA6,CB1,CC5,CD5,CE8
24,604,CA1,CB2,CC3,CD3,CE8
24,605,CA4,CB3,CC3,CD6,CE9
24,606,CA6,CB2,CC4,CD2,CE8
24,607,CA1,CB2,CC3,CD1,CE7
24,608,CA8,CB2,CC6,CD3,CE6
24,609,CA4,CB2,CC7,CD6,CE3
24,610,CA8,CB2,CC1,CD3,CE9
24,611,CA6,CB2,CC2,CD6,CE9
24,612,CA2,CB1,CC2,CD3,CE7
24,613,CA8,CB3,CC6,CD2,CE9
24,614,CA3,CB2,CC4,CD6,CE9
24,615,CA4,CB2,CC4,CD5,CE7
24,616,CA6,CB2,CC7,CD3,CE9
24,617,CA8,CB3,CC2,CD5,CE9
24,618,CA3,CB2,CC5,CD5,CE9
24,619,CA8,CB3,CC5,CD6,CE8
24,620,CA1,CB2,CC6,CD2,CE3
24,621,CA8,CB2,CC2,CD5,CE6
24,622,CA7,CB2,CC4,CD5,CE6
24,623,CA3,CB1,CC2,CD3,CE9
24,624,CA3,CB1,CC2,CD2,CE9
24,625,CA7,CB2,CC6,CD6,CE4
24,626,CA3,CB3,CC4,CD3,CE6
24,627,CA7,CB3,CC6,CD3,CE2
25,1,CA6,CB3,CC7,CD2,CE6
25,2,CA6,CB2,CC6,CD5,CE6
25,3,CA2,CB2,CC4,CD3,CE6
25,4,CA6,CB2,CC2,CD3,CE3
25,5,CA5,CB3,CC1,CD6,CE9
25,6,CA1,CB2,CC2,CD3,CE6
25,7,CA8,CB2,CC4,CD2,CE8
25,8,CA4,CB3,CC7,CD2,CE6
25,9,CA8,CB3,CC5,CD3,CE6
25,10,CA1,CB2,CC2,CD3,CE3
25,11,CA7,CB2,CC7,CD6,CE7
25,12,CA8,CB3,CC6,CD5,CE9
25,13,CA3,CB3,CC5,CD3,CE3
25,14,CA6,CB2,CC5,CD3,CE7
25,15,CA1,CB3,CC7,CD3,CE6
25,16,CA4,CB2,CC2,CD5,CE8
25,17,CA4,CB3,CC6,CD5,CE6
25,18,CA8,CB1,CC3,CD3,CE8
25,19,CA3,CB2,CC6,CD2,CE1
25,20,CA7,CB3,CC6,CD6,CE8
25,21,CA8,CB2,CC2,CD3,CE9
25,22,CA8,CB2,CC7,CD5,CE8
25,23,CA4,CB2,CC7,CD3,CE9
25,24,CA8,CB2,CC7,CD3,CE2
25,25,CA8,CB1,CC7,CD3,CE9
25,26,CA7,CB2,CC2,CD3,CE8
25,27,CA8,CB2,CC5,CD3,CE9
25,28,CA1,CB3,CC6,CD3,CE3
25,29,CA4,CB2,CC5,CD3,CE9
25,30,CA4,CB2,CC5,CD3,CE9
25,31,CA2,CB2,CC4,CD6,CE4
25,32,CA3,CB1,CC2,CD3,CE7
25,33,CA2,CB2,CC5,CD3,CE8
25,34,CA6,CB3,CC5,CD3,CE9
25,35,CA3,CB2,CC4,CD6,CE8
25,36,CA3,CB2,CC7,CD5,CE2
25,37,CA2,CB2,CC5,CD3,CE8
25,38,CA2,CB3,CC6,CD3,CE7
25,39,CA6,CB3,CC6,CD2,CE7
25,40,CA6,CB2,CC2,CD3,CE8
25,41,CA4,CB3,CC4,CD6,CE6
25,42,CA6,CB3,CC7,CD3,CE6
25,43,CA2,CB1,CC3,CD4,CE2
25,44,CA5,CB3,CC6,CD2,CE9
25,45,CA6,CB2,CC3,CD2,CE9
25,46,CA6,CB2,CC4,CD2,CE2
25,47,CA5,CB2,CC6,CD3,CE9
25,48,CA1,CB2,CC4,CD3,CE6
25,49,CA1,CB2,CC2,CD3,CE8
25,50,CA3,CB2,CC7,CD3,CE6
25,51,CA4,CB1,CC4,CD5,CE8
25,52,CA2,CB3,CC4,CD3,CE9
25,53,CA2,CB2,CC7,CD6,CE6
25,54,CA1,CB1,CC5,CD2,CE9
25,55,CA2,CB2,CC2,CD5,CE9
25,56,CA1,CB3,CC3,CD5,CE7
25,57,CA5,CB2,CC6,CD6,CE6
25,58,CA6,CB2,CC7,CD1,CE8
25,59,CA7,CB2,CC3,CD6,CE1
25,60,CA6,CB1,CC2,CD3,CE4
25,61,CA2,CB3,CC2,CD5,CE7
25,62,CA4,CB2,CC3,CD3,CE7
25,63,CA5,CB2,CC6,CD2,CE9
25,64,CA3,CB2,CC2,CD3,CE3
25,65,CA6,CB2,CC7,CD3,CE3
25,66,CA5,CB3,CC3,CD5,CE7
25,67,CA7,CB2,CC2,CD2,CE8
25,68,CA8,CB3,CC7,CD2,CE4
25,69,CA4,CB2,CC6,CD3,CE8
25,70,CA8,CB1,CC5,CD5,CE6
25,71,CA5,CB3,CC5,CD1,CE8
25,72,CA2,CB3,CC6,CD3,CE3
25,73,CA8,CB2,CC6,CD2,CE3
25,74,CA8,CB2,CC2,CD3,CE3
25,75,CA8,CB2,CC6,CD1,CE4
25,76,CA4,CB2,CC4,CD6,CE9
25,77,CA5,CB2,CC3,CD5,CE9
25,78,CA1,CB3,CC4,CD5,CE6
25,79,CA8,CB3,CC6,CD5,CE9
25,80,CA1,CB3,CC6,CD5,CE2
25,81,CA7,CB2,CC6,CD6,CE8
25,82,CA2,CB2,CC5,CD6,CE7
25,83,CA3,CB3,CC4,CD5,CE9
25,84,CA6,CB2,CC2,CD3,CE9
25,85,CA1,CB1,CC7,CD6,CE7
25,86,CA7,CB1,CC2,CD3,CE7
25,87,CA1,CB2,CC2,CD2,CE7
25,88,CA7,CB2,CC5,CD2,CE8
25,89,CA5,CB2,CC3,CD5,CE6
25,90,CA8,CB2,CC6,CD6,CE6
25,91,CA5,CB2,CC1,CD5,CE8
25,92,CA2,CB2,CC5,CD3,CE7
25,93,CA2,CB2,CC2,CD3,CE8
25,94,CA4,CB3,CC6,CD3,CE6
25,95,CA8,CB1,CC2,CD1,CE9
25,96,CA4,CB2,CC2,CD5,CE6
25,97,CA7,CB2,CC5,CD5,CE8
25,98,CA6,CB2,CC6,CD3,CE8
25,99,CA8,CB1,CC6,CD2,CE3
25,100,CA7,CB2,CC6,CD2,CE9
25,101,CA1,CB2,CC7,CD3,CE7
25,102,CA1,CB2,CC5,CD5,CE9
25,103,CA2,CB3,CC5,CD1,CE3
25,104,CA4,CB3,CC7,CD3,CE7
25,105,CA7,CB2,CC4,CD5,CE9
25,106,CA8,CB2,CC6,CD3,CE7
25,107,CA5,CB2,CC2,CD3,CE8
25,108,CA6,CB1,CC4,CD5,CE4
25,109,CA2,CB2,CC6,CD3,CE6
25,110,CA1,CB3,CC4,CD1,CE9
25,111,CA1,CB2,CC4,CD2,CE9
25,112,CA1,CB1,CC5,CD3,CE6
25,113,CA3,CB2,CC4,CD6,CE6
25,114,CA4,CB3,CC4,CD5,CE9
25,115,CA8,CB1,CC5,CD5,CE9
25,116,CA8,CB2,CC4,CD5,CE3
25,117,CA1,CB2,CC4,CD5,CE2
25,118,CA6,CB2,CC2,CD6,CE6
25,119,CA6,CB1,CC4,CD3,CE4
25,120,CA5,CB3,CC4,CD2,CE8
25,121,CA5,CB2,CC2,CD5,CE7
25,122,CA1,CB3,CC6,CD3,CE8
25,123,CA2,CB2,CC7,CD5,CE7
25,124,CA3,CB2,CC4,CD5,CE8
25,125,CA4,CB1,CC7,CD5,CE8
25,126,CA1,CB2,CC3,CD3,CE7
25,127,CA1,CB3,CC6,CD3,CE6
25,128,CA1,CB1,CC7,CD2,CE9
25,129,CA1,CB3,CC4,CD2,CE7
25,130,CA8,CB2,CC4,CD4,CE6
25,131,CA2,CB2,CC6,CD2,CE7
25,132,CA8,CB2,CC3,CD5,CE6
25,133,CA1,CB2,CC6,CD3,CE6
25,134,CA7,CB3,CC6,CD2,CE3
25,135,CA6,CB3,CC2,CD5,CE6
25,136,CA4,CB2,CC6,CD3,CE9
25,137,CA5,CB2,CC5,CD3,CE9
25,138,CA8,CB2,CC5,CD3,CE9
25,139,CA1,CB1,CC2,CD3,CE9
25,140,CA4,CB2,CC5,CD6,CE3
25,141,CA8,CB1,CC7,CD3,CE9
25,142,CA6,CB3,CC6,CD5,CE9
25,143,CA8,CB2,CC3,CD3,CE9
25,144,CA1,CB2,CC6,CD3,CE7
25,145,CA1,CB2,CC7,CD3,CE9
25,146,CA2,CB3,CC1,CD3,CE6
25,147,CA6,CB2,CC1,CD5,CE6
25,148,CA3,CB2,CC2,CD3,CE7
25,149,CA6,CB1,CC3,CD3,CE8
25,150,CA1,CB2,CC4,CD2,CE8
25,151,CA2,CB3,CC2,CD3,CE8
25,152,CA4,CB2,CC3,CD3,CE3
25,153,CA4,CB2,CC7,CD5,CE9
25,154,CA4,CB2,CC6,CD3,CE9
25,155,CA5,CB2,CC2,CD5,CE7
25,156,CA4,CB2,CC7,CD5,CE2
25,157,CA8,CB2,CC7,CD3,CE3
25,158,CA7,CB1,CC4,CD5,CE4
25,159,CA4,CB3,CC5,CD3,CE6
25,160,CA7,CB3,CC6,CD2,CE6
25,161,CA7,CB2,CC1,CD5,CE8
25,162,CA5,CB2,CC2,CD2,CE6
25,163,CA6,CB2,CC3,CD5,CE8
25,164,CA4,CB3,CC2,CD6,CE6
25,165,CA5,CB2,CC7,CD5,CE7
25,166,CA5,CB2,CC7,CD3,CE7
25,167,CA2,CB2,CC6,CD3,CE9
25,168,CA3,CB2,CC5,CD2,CE4
25,169,CA8,CB2,CC6,CD3,CE9
25,170,CA8,CB3,CC7,CD5,CE6
25,171,CA1,CB2,CC1,CD1,CE7
25,172,CA8,CB2,CC7,CD5,CE7
25,173,CA8,CB1,CC7,CD3,CE6
25,174,CA6,CB2,CC6,CD6,CE9
25,175,CA8,CB3,CC2,CD3,CE9
25,176,CA8,CB2,CC7,CD3,CE6
25,177,CA4,CB3,CC4,CD2,CE9
25,178,CA8,CB2,CC2,CD6,CE6
25,179,CA4,CB3,CC2,CD3,CE7
25,180,CA4,CB1,CC3,CD5,CE9
25,181,CA5,CB3,CC3,CD3,CE9
25,182,CA8,CB2,CC6,CD5,CE9
25,183,CA3,CB3,CC6,CD1,CE9
25,184,CA6,CB1,CC5,CD1,CE9
25,185,CA4,CB2,CC7,CD6,CE9
25,186,CA6,CB1,CC5,CD3,CE7
25,187,CA7,CB2,CC6,CD3,CE8
25,188,CA3,CB3,CC7,CD5,CE3
25,189,CA2,CB2,CC2,CD3,CE9
25,190,CA8,CB2,CC5,CD5,CE9
25,191,CA4,CB2,CC2,CD5,CE6
25,192,CA6,CB3,CC6,CD2,CE9
25,193,CA6,CB2,CC7,CD5,CE6
25,194,CA7,CB2,CC3,CD5,CE2
25,195,CA1,CB2,CC1,CD2,CE7
25,196,CA1,CB2,CC4,CD3,CE2
25,197,CA4,CB1,CC1,CD6,CE6
25,198,CA2,CB2,CC5,CD3,CE2
25,199,CA5,CB1,CC5,CD3,CE7
25,200,CA3,CB2,CC2,CD5,CE2
25,201,CA6,CB2,CC7,CD6,CE9
25,202,CA7,CB2,CC3,CD5,CE6
25,203,CA6,CB2,CC7,CD6,CE8
25,204,CA2,CB2,CC6,CD3,CE1
25,205,CA3,CB2,CC2,CD3,CE9
25,206,CA1,CB2,CC2,CD6,CE7
25,207,CA7,CB1,CC4,CD3,CE8
25,208,CA5,CB2,CC6,CD2,CE3
25,209,CA3,CB2,CC4,CD5,CE9
25,210,CA6,CB2,CC3,CD2,CE9
25,211,CA8,CB3,CC2,CD2,CE9
25,212,CA1,CB3,CC7,CD3,CE8
25,213,CA7,CB2,CC6,CD6,CE3
25,214,CA4,CB1,CC6,CD3,CE3
25,215,CA3,CB2,CC2,CD3,CE6
25,216,CA4,CB2,CC3,CD3,CE4
25,217,CA2,CB1,CC2,CD6,CE9
25,218,CA2,CB2,CC4,CD3,CE9
25,219,CA3,CB3,CC2,CD5,CE9
25,220,CA8,CB2,CC6,CD2,CE6
25,221,CA1,CB2,CC2,CD5,CE7
25,222,CA3,CB2,CC6,CD2,CE2
25,223,CA2,CB1,CC4,CD5,CE6
25,224,CA6,CB2,CC6,CD2,CE8
25,225,CA2,CB2,CC2,CD3,CE6
25,226,CA1,CB2,CC3,CD5,CE9
25,227,CA1,CB2,CC2,CD2,CE2
25,228,CA4,CB2,CC7,CD1,CE7
25,229,CA7,CB2,CC6,CD3,CE9
25,230,CA8,CB3,CC6,CD3,CE6
25,231,CA6,CB1,CC2,CD2,CE8
25,232,CA4,CB1,CC4,CD3,CE9
25,233,CA6,CB2,CC2,CD1,CE9
25,234,CA2,CB3,CC6,CD5,CE9
25,235,CA7,CB3,CC2,CD5,CE9
25,236,CA4,CB3,CC5,CD3,CE8
25,237,CA8,CB2,CC4,CD5,CE8
25,238,CA2,CB2,CC6,CD3,CE7
25,239,CA6,CB2,CC1,CD2,CE9
25,240,CA8,CB1,CC7,CD2,CE3
25,241,CA2,CB2,CC2,CD6,CE9
25,242,CA1,CB2,CC1,CD1,CE3
25,243,CA4,CB2,CC6,CD5,CE3
25,244,CA5,CB2,CC6,CD1,CE7
25,245,CA2,CB2,CC5,CD3,CE8
25,246,CA7,CB3,CC7,CD2,CE7
25,247,CA6,CB1,CC7,CD2,CE8
25,248,CA5,CB1,CC2,CD3,CE7
25,249,CA8,CB2,CC2,CD5,CE8
25,250,CA6,CB2,CC7,CD3,CE9
25,251,CA4,CB2,CC6,CD5,CE6
25,252,CA1,CB2,CC4,CD5,CE7
25,253,CA8,CB2,CC3,CD5,CE2
25,254,CA4,CB1,CC2,CD3,CE3
25,255,CA3,CB2,CC2,CD3,CE6
25,256,CA7,CB3,CC2,CD5,CE2
25,257,CA7,CB2,CC6,CD1,CE8
25,258,CA1,CB2,CC4,CD6,CE9
25,259,CA1,CB2,CC6,CD2,CE9
25,260,CA1,CB3,CC7,CD6,CE6
25,261,CA1,CB2,CC7,CD5,CE8
25,262,CA5,CB3,CC7,CD3,CE3
25,263,CA2,CB2,CC2,CD6,CE9
25,264,CA6,CB3,CC4,CD3,CE7
25,265,CA8,CB2,CC1,CD3,CE8
25,266,CA5,CB2,CC7,CD3,CE8
25,267,CA7,CB2,CC6,CD2,CE3
25,268,CA4,CB2,CC2,CD2,CE6
25,269,CA7,CB2,CC7,CD1,CE8
25,270,CA7,CB3,CC5,CD5,CE2
25,271,CA2,CB2,CC7,CD3,CE6
25,272,CA8,CB2,CC5,CD3,CE3
25,273,CA6,CB2,CC4,CD2,CE9
25,274,CA1,CB1,CC6,CD6,CE8
25,275,CA2,CB3,CC3,CD3,CE7
25,276,CA7,CB3,CC4,CD3,CE6
25,277,CA6,CB3,CC3,CD3,CE1
25,278,CA4,CB1,CC2,CD3,CE3
25,279,CA5,CB2,CC4,CD6,CE7
25,280,CA2,CB2,CC7,CD1,CE6
25,281,CA6,CB1,CC7,CD6,CE3
25,282,CA1,CB2,CC6,CD3,CE8
25,283,CA8,CB2,CC5,CD5,CE7
25,284,CA8,CB3,CC2,CD3,CE3
25,285,CA2,CB2,CC6,CD6,CE6
25,286,CA4,CB3,CC6,CD6,CE6
25,287,CA3,CB2,CC3,CD3,CE3
25,288,CA2,CB2,CC2,CD3,CE9
25,289,CA1,CB3,CC6,CD5,CE8
25,290,CA6,CB3,CC6,CD3,CE8
25,291,CA3,CB2,CC2,CD5,CE8
25,292,CA2,CB2,CC7,CD6,CE9
25,293,CA5,CB2,CC3,CD3,CE8
25,294,CA4,CB2,CC7,CD3,CE6
25,295,CA1,CB3,CC2,CD3,CE2
25,296,CA4,CB2,CC2,CD5,CE8
25,297,CA6,CB3,CC2,CD3,CE8
25,298,CA6,CB3,CC7,CD5,CE7
25,299,CA4,CB2,CC2,CD2,CE6
25,300,CA8,CB3,CC6,CD5,CE9
25,301,CA7,CB1,CC7,CD2,CE9
25,302,CA8,CB2,CC5,CD3,CE2
25,303,CA7,CB2,CC6,CD2,CE6
25,304,CA1,CB3,CC2,CD5,CE1
25,305,CA2,CB3,CC2,CD3,CE9
25,306,CA1,CB2,CC4,CD5,CE9
25,307,CA4,CB2,CC2,CD3,CE7
25,308,CA5,CB2,CC7,CD6,CE2
25,309,CA8,CB2,CC2,CD3,CE9
25,310,CA8,CB1,CC6,CD5,CE7
25,311,CA2,CB3,CC5,CD1,CE4
25,312,CA4,CB2,CC6,CD3,CE7
25,313,CA5,CB1,CC7,CD6,CE9
25,314,CA6,CB2,CC4,CD1,CE4
25,315,CA2,CB3,CC6,CD5,CE8
25,316,CA3,CB3,CC4,CD2,CE3
25,317,CA6,CB2,CC2,CD2,CE2
25,318,CA3,CB2,CC5,CD6,CE8
25,319,CA6,CB3,CC2,CD3,CE4
25,320,CA3,CB1,CC5,CD6,CE1
25,321,CA2,CB2,CC3,CD3,CE7
25,322,CA5,CB2,CC7,CD5,CE7
25,323,CA1,CB2,CC6,CD5,CE6
25,324,CA8,CB2,CC5,CD5,CE6
25,325,CA2,CB2,CC6,CD5,CE7
25,326,CA4,CB2,CC2,CD2,CE7
25,327,CA6,CB2,CC3,CD6,CE6
25,328,CA6,CB2,CC3,CD3,CE9
25,329,CA3,CB2,CC2,CD3,CE2
25,330,CA8,CB2,CC7,CD3,CE9
25,331,CA4,CB3,CC4,CD2,CE7
25,332,CA6,CB2,CC7,CD5,CE7
25,333,CA1,CB2,CC2,CD2,CE8
25,334,CA2,CB2,CC6,CD1,CE6
25,335,CA2,CB2,CC2,CD2,CE9
25,336,CA6,CB2,CC2,CD3,CE8
25,337,CA1,CB2,CC3,CD5,CE7
25,338,CA4,CB2,CC3,CD6,CE2
25,339,CA4,CB3,CC4,CD5,CE9
25,340,CA2,CB3,CC6,CD3,CE4
25,341,CA2,CB2,CC5,CD6,CE8
25,342,CA3,CB2,CC2,CD5,CE9
25,343,CA5,CB1,CC5,CD2,CE8
25,344,CA6,CB2,CC6,CD5,CE9
25,345,CA6,CB2,CC6,CD6,CE7
25,346,CA7,CB2,CC5,CD3,CE3
25,347,CA4,CB3,CC2,CD5,CE6
25,348,CA4,CB1,CC2,CD2,CE9
25,349,CA5,CB3,CC7,CD3,CE8
25,350,CA7,CB2,CC6,CD3,CE6
25,351,CA6,CB2,CC6,CD6,CE8
25,352,CA1,CB2,CC4,CD3,CE6
25,353,CA1,CB3,CC4,CD5,CE8
25,354,CA1,CB2,CC6,CD3,CE6
25,355,CA1,CB2,CC7,CD1,CE7
25,356,CA7,CB2,CC4,CD5,CE1
25,357,CA1,CB3,CC7,CD3,CE9
25,358,CA1,CB2,CC2,CD5,CE9
25,359,CA6,CB2,CC6,CD3,CE6
25,360,CA4,CB2,CC4,CD3,CE7
25,361,CA7,CB2,CC6,CD1,CE9
25,362,CA6,CB2,CC5,CD1,CE8
25,363,CA4,CB2,CC6,CD6,CE3
25,364,CA8,CB3,CC7,CD2,CE6
25,365,CA1,CB1,CC2,CD5,CE8
25,366,CA1,CB3,CC2,CD3,CE6
25,367,CA3,CB1,CC7,CD6,CE9
25,368,CA8,CB2,CC6,CD5,CE8
25,369,CA1,CB2,CC6,CD6,CE6
25,370,CA1,CB2,CC4,CD5,CE6
25,371,CA8,CB2,CC2,CD3,CE7
25,372,CA8,CB2,CC7,CD3,CE9
25,373,CA7,CB1,CC3,CD6,CE2
25,374,CA6,CB3,CC5,CD2,CE9
25,375,CA8,CB3,CC7,CD6,CE6
25,376,CA6,CB3,CC4,CD3,CE6
25,377,CA3,CB2,CC7,CD2,CE3
25,378,CA8,CB3,CC6,CD5,CE7
25,379,CA1,CB1,CC4,CD5,CE6
25,380,CA7,CB2,CC5,CD3,CE9
25,381,CA1,CB2,CC4,CD5,CE7
25,382,CA4,CB2,CC7,CD3,CE8
25,383,CA8,CB2,CC1,CD6,CE6
25,384,CA1,CB2,CC2,CD3,CE3
25,385,CA6,CB2,CC4,CD5,CE9
25,386,CA8,CB2,CC4,CD2,CE8
25,387,CA2,CB2,CC6,CD2,CE8
25,388,CA2,CB1,CC6,CD3,CE7
25,389,CA7,CB2,CC7,CD3,CE6
25,390,CA2,CB3,CC6,CD2,CE4
25,391,CA8,CB2,CC4,CD5,CE9
25,392,CA6,CB3,CC3,CD3,CE7
25,393,CA8,CB2,CC7,CD6,CE9
25,394,CA8,CB2,CC2,CD2,CE3
25,395,CA6,CB2,CC3,CD2,CE7
25,396,CA8,CB2,CC6,CD3,CE7
25,397,CA6,CB1,CC4,CD3,CE6
25,398,CA1,CB3,CC2,CD6,CE3
25,399,CA1,CB2,CC3,CD5,CE9
25,400,CA2,CB3,CC5,CD5,CE7
25,401,CA6,CB2,CC4,CD5,CE9
25,402,CA4,CB2,CC2,CD3,CE8
25,403,CA6,CB3,CC4,CD3,CE7
25,404,CA3,CB2,CC6,CD3,CE3
25,405,CA1,CB2,CC7,CD3,CE9
25,406,CA4,CB2,CC6,CD2,CE9
25,407,CA2,CB2,CC6,CD5,CE9
25,408,CA4,CB2,CC2,CD1,CE8
25,409,CA8,CB2,CC7,CD2,CE3
25,410,CA8,CB3,CC7,CD3,CE9
25,411,CA3,CB3,CC5,CD3,CE8
25,412,CA3,CB2,CC6,CD3,CE9
25,413,CA2,CB3,CC2,CD5,CE4
25,414,CA8,CB2,CC2,CD3,CE7
25,415,CA2,CB1,CC3,CD5,CE8
25,416,CA4,CB2,CC2,CD5,CE9
25,417,CA6,CB2,CC2,CD5,CE8
25,418,CA7,CB2,CC3,CD2,CE6
25,419,CA8,CB2,CC3,CD5,CE9
25,420,CA1,CB3,CC6,CD3,CE9
25,421,CA4,CB2,CC6,CD5,CE9
25,422,CA6,CB2,CC4,CD2,CE6
25,423,CA7,CB2,CC4,CD6,CE9
25,424,CA4,CB2,CC7,CD3,CE9
25,425,CA8,CB2,CC4,CD2,CE8
25,426,CA8,CB3,CC2,CD6,CE6
25,427,CA8,CB2,CC7,CD3,CE2
25,428,CA1,CB1,CC7,CD5,CE9
25,429,CA2,CB2,CC7,CD3,CE9
25,430,CA3,CB2,CC7,CD6,CE9
25,431,CA4,CB3,CC2,CD1,CE9
25,432,CA8,CB2,CC2,CD2,CE3
25,433,CA7,CB3,CC4,CD5,CE6
25,434,CA6,CB2,CC7,CD5,CE8
25,435,CA6,CB3,CC3,CD3,CE7
25,436,CA4,CB2,CC5,CD1,CE2
25,437,CA6,CB2,CC2,CD5,CE8
25,438,CA1,CB2,CC4,CD6,CE9
25,439,CA2,CB1,CC6,CD5,CE6
25,440,CA8,CB2,CC7,CD5,CE3
25,441,CA5,CB2,CC3,CD5,CE9
25,442,CA7,CB2,CC7,CD3,CE6
25,443,CA6,CB3,CC6,CD6,CE8
25,444,CA7,CB2,CC3,CD3,CE9
25,445,CA5,CB2,CC2,CD3,CE9
25,446,CA8,CB2,CC2,CD3,CE9
25,447,CA8,CB1,CC6,CD2,CE6
25,448,CA8,CB2,CC6,CD6,CE7
25,449,CA1,CB2,CC2,CD5,CE9
25,450,CA1,CB3,CC6,CD3,CE9
25,451,CA4,CB2,CC2,CD2,CE9
25,452,CA5,CB2,CC4,CD6,CE6
25,453,CA3,CB2,CC2,CD3,CE6
25,454,CA6,CB2,CC5,CD2,CE3
25,455,CA2,CB2,CC7,CD3,CE4
25,456,CA4,CB2,CC7,CD2,CE8
25,457,CA6,CB2,CC7,CD6,CE9
25,458,CA4,CB1,CC7,CD3,CE6
25,459,CA8,CB2,CC6,CD1,CE3
25,460,CA5,CB2,CC5,CD3,CE6
25,461,CA7,CB1,CC6,CD2,CE9
25,462,CA5,CB2,CC4,CD3,CE3
25,463,CA6,CB2,CC6,CD3,CE2
25,464,CA6,CB3,CC5,CD6,CE6
25,465,CA1,CB3,CC2,CD2,CE7
25,466,CA7,CB3,CC5,CD3,CE3
25,467,CA2,CB2,CC4,CD3,CE7
25,468,CA3,CB2,CC6,CD5,CE3
25,469,CA1,CB2,CC7,CD6,CE9
25,470,CA4,CB1,CC3,CD3,CE8
25,471,CA4,CB1,CC2,CD5,CE7
25,472,CA3,CB2,CC5,CD3,CE8
25,473,CA8,CB2,CC7,CD6,CE3
25,474,CA8,CB2,CC7,CD6,CE9
25,475,CA1,CB2,CC4,CD2,CE9
25,476,CA7,CB3,CC1,CD1,CE6
25,477,CA3,CB3,CC2,CD6,CE6
25,478,CA6,CB3,CC2,CD5,CE8
25,479,CA8,CB2,CC7,CD5,CE6
25,480,CA6,CB2,CC2,CD2,CE9
25,481,CA1,CB2,CC4,CD3,CE9
25,482,CA8,CB2,CC7,CD6,CE9
25,483,CA6,CB2,CC6,CD3,CE6
25,484,CA8,CB2,CC6,CD5,CE6
25,485,CA8,CB2,CC3,CD3,CE8
25,486,CA7,CB2,CC7,CD6,CE9
25,487,CA5,CB3,CC5,CD3,CE7
25,488,CA1,CB3,CC6,CD3,CE2
25,489,CA7,CB2,CC2,CD3,CE9
25,490,CA5,CB3,CC6,CD3,CE9
25,491,CA8,CB2,CC6,CD5,CE7
25,492,CA8,CB3,CC3,CD5,CE9
25,493,CA1,CB2,CC6,CD5,CE2
25,494,CA6,CB2,CC6,CD3,CE8
25,495,CA6,CB3,CC5,CD5,CE4
25,496,CA5,CB2,CC2,CD5,CE6
25,497,CA2,CB3,CC4,CD5,CE8
25,498,CA3,CB1,CC7,CD2,CE3
25,499,CA6,CB1,CC5,CD3,CE8
25,500,CA8,CB2,CC2,CD5,CE5
25,501,CA8,CB2,CC4,CD2,CE2
25,502,CA6,CB2,CC7,CD3,CE8
25,503,CA1,CB3,CC2,CD2,CE9
25,504,CA2,CB2,CC6,CD3,CE8
25,505,CA1,CB2,CC1,CD6,CE9
25,506,CA1,CB3,CC7,CD2,CE3
25,507,CA4,CB2,CC6,CD5,CE3
25,508,CA2,CB1,CC2,CD5,CE2
25,509,CA6,CB2,CC2,CD2,CE3
25,510,CA1,CB2,CC3,CD5,CE6
25,511,CA8,CB2,CC3,CD5,CE7
25,512,CA1,CB3,CC4,CD5,CE9
25,513,CA4,CB3,CC6,CD5,CE3
25,514,CA8,CB3,CC4,CD2,CE3
25,515,CA1,CB2,CC6,CD3,CE9
25,516,CA8,CB3,CC7,CD6,CE9
25,517,CA8,CB2,CC6,CD2,CE3
25,518,CA6,CB3,CC2,CD1,CE4
25,519,CA7,CB2,CC5,CD5,CE6
25,520,CA2,CB2,CC2,CD6,CE8
25,521,CA4,CB2,CC4,CD3,CE9
25,522,CA8,CB2,CC7,CD2,CE6
25,523,CA5,CB3,CC2,CD6,CE7
25,524,CA8,CB2,CC7,CD5,CE6
25,525,CA6,CB2,CC2,CD3,CE8
25,526,CA2,CB2,CC6,CD6,CE6
25,527,CA5,CB3,CC7,CD6,CE6
25,528,CA3,CB2,CC4,CD3,CE8
25,529,CA3,CB1,CC7,CD2,CE8
25,530,CA6,CB2,CC6,CD6,CE6
